"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","outcome","treated"
"1","1","0","0","0","1","1","0","0","0","1","1","1","1","1","0","1","1","0","0",3.53237363156873,0
"0","1","1","0","0","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0",-5.55014567061836,0
"0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","0","0","0","1","0",5.18578221767684,1
"0","0","1","1","0","1","1","1","1","0","1","0","1","0","1","1","0","1","0","0",5.78221459321655,0
"1","1","0","1","0","1","1","1","1","1","0","0","1","1","1","0","1","1","1","1",5.81849966954618,0
"1","1","1","0","1","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0",15.4118955377829,1
"1","0","0","1","1","1","0","1","1","0","1","0","1","0","0","0","0","1","0","0",15.2371460912399,0
"0","1","0","1","1","1","0","0","1","1","1","0","0","0","0","1","1","0","1","1",-8.92474259924559,0
"0","0","1","1","0","1","1","0","1","1","1","0","1","1","1","0","1","0","0","0",5.13760978007335,0
"0","0","1","0","1","1","0","0","1","0","1","1","1","0","1","0","0","0","1","1",4.94046511474011,0
"0","1","1","0","0","1","0","1","1","1","0","1","0","1","1","1","1","0","0","1",-5.7490794553864,0
"0","1","1","0","0","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0",-5.10380519425081,0
"0","1","1","0","1","0","1","1","0","0","0","1","0","0","0","1","0","1","1","1",-5.67786973600495,0
"0","0","1","0","1","0","1","1","0","1","0","0","1","1","1","0","1","0","0","0",5.9680381944872,0
"1","0","1","1","1","1","1","0","1","0","1","0","1","0","0","1","0","1","0","0",18.3592060291338,0
"1","0","0","1","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0",15.3172528015107,0
"0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","1","0","1","1","0",1.01780662575059,1
"1","1","1","1","1","1","0","0","1","0","1","0","1","1","1","0","0","1","1","1",14.6768244380311,1
"1","0","1","0","0","0","1","1","1","1","0","1","1","0","0","1","0","1","0","0",21.0695050449726,0
"0","1","0","1","0","0","1","1","0","0","0","1","0","1","1","0","1","1","0","1",-6.02764559749829,1
"1","0","0","1","1","1","1","0","1","0","1","1","0","1","1","0","1","1","0","0",15.4652423802148,0
"1","0","0","1","0","1","1","0","1","1","0","1","1","0","0","1","0","0","0","0",20.1540307897703,1
"0","1","1","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","1","1",-0.447008166937604,1
"0","1","1","1","0","1","1","1","1","0","1","1","0","0","1","1","0","0","1","0",-0.343315087206475,1
"0","0","1","0","1","1","1","0","1","1","1","0","0","1","0","1","1","1","0","1",9.29916347830983,1
"1","1","1","1","0","1","1","1","0","0","0","1","0","1","0","1","0","0","1","0",15.0045519012367,1
"0","1","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","1","1",-5.63787129126834,1
"1","1","1","0","1","1","0","0","1","1","0","0","1","1","1","1","0","0","1","0",9.49744670889098,0
"0","1","0","0","1","0","1","1","0","0","0","0","1","0","1","1","1","0","0","1",-5.4843676180205,1
"0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1",-4.02339415594169,0
"0","1","0","1","0","1","1","0","0","1","0","0","1","0","1","1","0","0","1","1",-6.0000739830819,1
"0","1","0","1","1","1","0","1","1","1","0","0","0","0","0","1","1","0","1","1",-5.40616651365359,1
"1","1","1","1","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0",11.492773194233,0
"0","0","1","1","0","0","0","0","1","0","1","1","0","0","0","1","1","1","0","1",11.1236126923148,1
"1","0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","1","1","0","0",19.9178574694215,0
"1","0","1","1","0","1","0","0","0","1","0","0","1","0","0","0","1","1","0","0",19.5706519130598,0
"0","0","1","1","1","0","0","1","0","1","1","0","1","0","1","1","0","1","1","1",12.4793184188269,1
"1","0","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0",23.2612263147403,1
"0","0","0","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1",0.347873936801266,0
"1","1","1","0","0","1","0","1","0","0","1","1","0","1","1","0","1","0","1","1",11.9542831681893,0
"0","0","0","0","1","1","1","1","1","1","0","1","1","0","0","1","0","1","1","0",3.87178309432337,1
"0","0","0","0","1","1","0","0","1","0","0","1","1","1","1","0","1","0","0","0",-0.273779749667559,0
"1","1","1","0","1","1","0","0","0","1","0","0","0","1","0","1","0","1","1","0",15.187689071167,1
"1","1","1","0","1","1","1","0","1","0","0","1","0","1","0","1","1","1","0","0",10.6760991477797,0
"0","0","1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0","0","1",5.39672421855123,0
"1","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","1","0","1","0",19.3212577844771,0
"1","0","1","0","1","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1",26.2934674351463,1
"1","0","0","1","1","1","1","0","1","0","0","0","0","0","1","1","1","1","0","1",20.6512752434874,1
"1","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","1","1","0","0",14.9393852299613,0
"0","1","0","1","1","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0",-4.40292035781934,1
"0","0","1","1","1","1","1","0","1","1","0","1","0","1","0","0","1","0","1","0",11.704114382285,1
"1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0",3.98926862482884,0
"0","1","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0",-9.17620320657804,0
"1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","1","0","0","1",15.5150690872911,0
"1","0","1","1","0","0","0","1","1","0","1","0","1","1","0","0","0","0","0","0",23.6066734523572,1
"0","1","0","0","1","1","0","1","1","0","1","0","1","1","0","0","0","0","0","0",-4.17181576682648,1
"1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1",10.07395452731,1
"0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","1","1","1","0",8.72548440819411,1
"1","0","1","1","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","1",21.4580070489231,0
"1","0","0","1","1","0","0","0","0","1","0","0","1","0","1","0","1","0","1","1",18.8949124027855,1
"0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0",4.49170467706917,0
"1","0","1","1","0","0","0","0","1","0","1","0","1","1","0","0","1","1","0","0",24.974289496906,1
"0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0",-9.4565742824614,0
"0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","1","0","1","0","1",5.23359449432994,1
"1","1","1","0","0","0","0","1","0","1","1","0","0","1","1","0","0","0","0","1",15.6365274684075,1
"0","1","1","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","0",-4.98888441904302,0
"1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","1",5.54030765056662,0
"1","0","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0","1","0","1",19.689905812461,0
"1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1",21.4067987042096,1
"0","0","1","1","0","1","0","1","1","0","0","1","0","1","1","1","1","1","1","0",10.9848955299214,1
"0","1","1","0","1","1","1","1","1","1","1","0","0","1","0","1","0","0","0","0",-5.71863526174517,0
"0","0","0","1","1","1","1","1","1","1","1","1","0","0","0","0","1","1","0","0",4.93975535594843,1
"0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0",-4.5540216373743,1
"0","1","1","1","1","1","1","0","1","1","1","0","1","1","1","0","1","1","0","1",-4.77685017824565,0
"0","0","0","0","1","0","1","0","0","0","1","0","1","1","1","1","1","1","0","1",5.03842526323303,1
"0","1","1","0","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0",-2.03946886798956,1
"0","1","1","1","1","1","1","1","0","1","0","1","1","0","0","1","0","0","0","0",-4.95041609511408,0
"0","0","1","1","1","1","0","0","0","0","1","1","0","1","0","0","0","1","1","0",8.85647196451999,1
"1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0",22.7690355944003,1
"1","0","0","0","1","1","0","1","0","0","0","1","1","1","1","0","1","1","1","1",14.1693525061581,0
"1","0","1","0","0","1","0","0","0","1","1","0","1","1","1","0","0","1","1","1",18.6755715387997,0
"1","0","1","0","0","1","1","1","1","0","1","1","0","0","0","1","0","0","1","1",18.7143378999463,0
"0","1","1","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0",-3.43541123023582,0
"1","0","1","0","1","0","0","1","0","1","0","1","0","1","1","0","1","0","1","1",19.6689381651113,0
"0","0","1","1","0","0","0","1","1","0","1","1","1","1","1","0","1","0","1","1",3.9733852436981,0
"1","0","1","1","1","0","1","0","1","1","0","0","0","1","1","1","0","0","1","0",20.95833141684,0
"1","0","0","0","0","1","0","1","1","1","0","0","1","0","0","1","1","1","0","1",19.8649845233608,1
"0","1","0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","0",-7.49440541738051,1
"1","1","1","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","0",16.0703764647446,1
"0","1","1","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1",-0.211831140505015,1
"0","0","1","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","0",4.551161791335,0
"0","1","1","1","0","1","0","1","1","0","1","1","1","0","0","0","1","1","1","0",-1.70555497430001,1
"1","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1",15.4754102473533,0
"1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1",8.45293116695099,0
"0","1","1","0","1","1","0","1","0","0","0","1","0","1","1","0","0","1","1","0",-6.86677689650581,0
"1","1","1","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","1",7.95690731494704,0
"0","1","0","0","0","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1",-11.3268888116863,0
"0","0","1","1","1","1","1","0","0","0","0","1","1","1","0","0","1","1","1","1",4.58239624817821,0
"0","1","1","0","0","1","1","1","1","1","1","0","1","1","0","1","0","1","1","1",-0.631758965364945,1
"1","0","1","1","1","1","0","1","0","1","0","1","0","0","0","0","1","1","0","0",20.4780695534007,0
"0","0","0","1","0","0","1","0","0","1","1","0","1","1","1","0","0","1","1","0",3.69684511563959,1
"0","0","0","0","1","1","1","0","0","1","0","1","1","1","0","1","1","0","1","0",-0.56216890301382,0
"0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",-4.77438332154066,1
"0","1","1","0","0","1","1","0","1","0","0","1","1","1","1","1","0","0","0","0",0.986925303792687,1
"1","1","0","1","1","1","0","1","1","1","0","1","0","0","1","1","1","0","1","0",3.57855984863703,0
"1","0","1","0","1","0","1","1","1","0","1","1","0","0","0","1","1","1","1","1",20.7150626013426,0
"0","1","0","1","0","1","1","1","1","1","0","0","0","1","1","0","1","1","0","1",-9.83652042325497,0
"1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","1","0",14.0051016285879,0
"1","1","1","0","0","0","1","0","1","1","1","0","1","0","1","0","0","1","0","0",10.2402810419932,0
"1","1","0","1","1","1","0","1","0","1","0","1","1","0","1","1","1","1","0","1",5.64655807577702,0
"0","0","0","1","1","0","0","0","0","1","1","1","1","0","1","0","1","0","1","1",5.26676059363052,1
"0","0","1","1","0","1","1","1","0","1","0","0","1","1","0","1","1","0","0","1",10.7176829122553,1
"0","0","0","1","0","0","1","0","0","0","0","1","0","0","1","1","1","1","0","0",0.739144559474173,0
"0","1","1","0","1","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0",-4.1533774558653,0
"0","1","1","0","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","1",-2.25120717285936,1
"0","1","1","0","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","1",-1.86633633278072,1
"0","1","0","1","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0","1",-8.74242804489551,0
"0","0","0","0","1","0","1","0","1","0","1","1","0","1","1","1","0","1","1","0",0.928638535327261,0
"1","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","1","0",13.9919595840271,0
"1","0","0","0","0","0","0","0","1","1","1","0","1","1","1","0","1","1","1","0",14.9069546686685,0
"0","0","1","0","1","0","1","1","1","1","0","0","1","1","1","1","1","0","0","1",10.959630410776,1
"1","1","0","0","1","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0",8.92530358223704,1
"0","0","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","1","0",10.7324430301308,1
"1","0","1","1","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0",23.8477270868494,1
"0","0","0","1","1","0","1","0","0","0","0","1","1","1","1","1","1","0","0","1",-0.673616265379945,0
"0","0","0","1","1","1","1","1","1","0","1","1","0","0","0","1","0","1","0","1",-0.326191370307532,0
"1","0","0","1","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0",13.8778848756225,0
"1","0","1","1","1","0","1","0","1","1","1","1","0","1","1","1","0","0","0","1",22.9641321934516,1
"1","0","0","0","1","0","1","0","1","1","0","0","1","0","1","1","1","1","0","1",18.9521398854642,1
"0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1","1","0",0.230517366490205,0
"1","1","0","1","1","1","1","0","1","0","0","1","0","1","0","1","1","0","0","0",9.51065489190081,1
"1","1","0","1","1","1","0","1","1","1","1","1","1","1","0","0","1","0","0","0",4.92064490843635,0
"0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0",-10.129924771141,0
"0","0","0","0","0","1","0","1","1","1","1","0","1","1","1","0","1","1","0","1",5.09681117479331,1
"0","1","1","0","0","0","0","1","0","1","1","0","1","1","0","1","1","1","0","1",1.04327611361882,1
"1","0","1","1","1","0","0","1","0","0","1","1","1","0","1","0","0","0","1","0",25.0815667761616,1
"0","1","1","0","1","1","0","0","0","1","0","1","1","1","1","0","0","1","0","0",0.141844425748471,1
"1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0",21.3056943044536,1
"0","0","0","0","0","1","1","0","1","1","0","0","0","1","0","1","1","1","0","1",1.39004561047071,0
"1","1","0","0","1","0","1","1","1","0","1","1","1","1","0","1","0","0","1","1",10.3304216248786,1
"1","0","0","1","1","1","1","0","1","0","0","1","0","1","0","0","1","1","0","0",20.6359752938595,1
"0","0","1","1","1","1","0","1","1","0","0","0","1","1","0","0","0","0","1","0",9.13888659341757,1
"1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0",21.5951607749569,1
"0","0","0","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","1",-0.232601844377884,0
"1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1",18.2223321004065,1
"0","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0",5.97188734979717,0
"0","0","0","1","0","1","0","0","1","1","1","0","0","1","0","0","1","1","1","0",0.410042369663967,0
"0","1","1","0","1","1","0","1","1","0","0","1","0","1","0","1","0","1","0","0",-0.151459105580728,1
"0","0","0","1","0","1","0","0","1","0","1","0","1","1","0","0","0","1","1","1",6.58005161203959,1
"0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","1","0",-10.3033638358806,0
"1","0","0","0","1","1","1","0","1","0","1","0","1","0","1","1","1","0","1","0",19.8150516884672,1
"0","1","0","1","0","0","1","1","1","1","1","0","0","0","0","0","1","1","1","0",-10.6366910003861,0
"0","1","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1",-6.84545332042612,1
"1","0","0","0","0","0","0","1","0","1","1","0","1","1","0","1","0","0","0","0",20.5922131277053,1
"1","0","0","1","0","1","1","1","0","0","0","1","0","1","0","1","0","0","1","0",18.8384376381804,1
"0","1","0","1","1","0","1","1","1","0","1","0","0","1","0","0","1","1","1","0",-4.6737888690989,1
"1","1","1","0","0","1","1","0","0","0","1","1","1","0","1","1","1","1","0","0",13.9843438198136,1
"0","0","1","0","1","0","0","1","1","0","1","1","1","1","1","0","0","1","1","0",7.48766242970592,0
"0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","1",-9.32386769303908,0
"0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","1",5.16314608076782,1
"1","1","0","0","1","0","0","1","0","1","0","1","0","1","1","0","0","0","1","0",10.38060404765,1
"0","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","1","1",5.57328754145169,0
"0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","0","0","1",5.24188716830857,1
"0","0","1","1","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","1",10.1910427581907,1
"1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","1","1","1","0","0",19.9120485710583,1
"1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","0","1","1",19.9186068479714,0
"0","1","0","0","1","1","0","1","1","0","0","0","0","1","1","1","0","0","0","1",-9.33196494800355,0
"0","1","1","0","0","0","1","1","0","0","1","1","1","1","1","1","0","1","1","1",-4.08673621765674,0
"0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0","1","0","0",-3.25055109259097,1
"0","1","0","0","1","0","1","1","1","1","0","1","1","0","1","1","0","1","1","0",-11.6691432680963,0
"1","0","1","0","0","1","1","0","0","0","1","1","0","0","1","1","0","1","0","1",20.5721289669211,0
"1","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","1","1","0","1",26.272745790122,1
"1","1","1","1","0","1","0","1","0","1","0","0","1","1","0","0","0","1","1","1",10.2560608386363,0
"0","0","0","1","1","0","1","1","0","0","1","1","0","1","1","1","1","0","1","1",5.05506933792891,1
"1","0","1","0","1","0","0","1","1","1","0","0","0","1","1","0","1","1","0","1",25.5445123244425,1
"1","0","0","1","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","0",20.5261422827677,1
"1","1","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0",15.2581407621492,1
"1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","0","0","1","0","0",8.4932590084857,1
"1","0","1","1","1","1","0","0","1","1","1","1","1","0","0","0","0","0","1","0",20.4817659947348,0
"1","0","0","0","1","1","1","0","0","1","1","1","1","0","0","1","0","1","1","0",15.3434562306561,0
"1","1","0","1","0","1","1","1","1","1","0","1","0","1","0","0","0","0","1","0",7.89596221507716,1
"0","1","1","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","1",-5.49158364048296,0
