"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","outcome","treated"
"0","0","1","1","0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0",3.93448424610723,0
"0","1","1","1","0","1","1","1","1","1","1","1","0","1","1","1","0","0","1","0","0","0","1","1","1","0","0","1","0","1",2.15261001478674,1
"0","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","1","1","0","1","0","0",-4.78169104389493,1
"1","1","1","0","0","1","0","1","1","1","0","1","0","1","1","0","0","1","1","1","1","1","1","0","0","0","1","0","1","1",12.1201702995644,0
"1","1","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","1","0",15.3980899082492,1
"1","1","1","0","0","1","1","1","0","0","0","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1",15.2053156471945,1
"0","0","1","1","0","1","1","1","0","1","1","0","0","1","1","0","0","1","1","0","0","0","1","1","0","1","1","1","0","0",7.27950282426214,0
"1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","1","1","0","0","1","0","1","1",22.2537691960773,1
"0","1","0","0","1","0","1","1","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0",-5.83541243138876,1
"0","1","1","1","1","1","1","1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0",1.12995464197725,1
"0","1","0","0","0","1","0","1","0","0","1","1","0","1","0","1","1","1","1","1","0","1","0","1","1","1","0","0","1","1",-10.4365363887004,0
"1","0","0","1","0","0","1","0","0","0","1","1","0","1","1","0","1","0","1","0","0","0","1","1","1","1","0","0","1","1",18.8399867733646,1
"1","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","1","1","1","1",14.3772875196916,1
"0","0","0","1","0","0","1","0","1","1","1","1","1","1","1","1","0","0","0","1","0","1","1","0","0","0","0","1","1","1",1.19554157105535,0
"0","1","0","0","0","0","1","1","0","0","0","1","0","0","1","1","1","0","1","1","0","1","1","0","0","0","0","0","1","0",-4.7022928647319,1
"1","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","1",12.7307666935136,1
"1","1","1","1","1","1","0","1","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","1","0",10.1561781993392,0
"0","1","0","1","1","1","0","0","0","1","1","0","1","1","1","0","1","1","0","1","0","0","1","0","1","1","0","0","0","0",-12.1114592692972,0
"0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0",11.6409633034349,1
"0","0","1","0","1","0","0","1","1","0","1","1","0","1","0","0","0","0","1","1","1","0","1","1","1","0","1","0","1","1",4.9686892082237,0
"0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","1","0","0",-9.58900069357687,0
"1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","1","0","1","1","1","0","1","1","0","0","0","1","1",15.3505887080467,0
"1","0","1","0","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","1","1","0","1","1","0","0",20.0016472492984,0
"0","1","1","0","1","1","1","0","0","1","1","0","1","0","1","0","0","0","1","1","1","0","1","0","0","1","1","1","1","0",-4.54006759117453,0
"0","0","0","0","0","1","1","1","1","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0",-0.107653623012563,0
"1","1","0","0","0","1","0","1","0","1","0","0","1","0","1","0","1","0","1","1","0","0","1","0","0","1","1","0","0","0",10.6869576375823,1
"0","0","1","0","1","1","0","1","0","1","1","1","0","0","1","1","1","1","0","1","0","1","1","0","1","1","0","1","0","1",7.70549502442107,1
"1","1","1","0","0","1","0","0","1","1","0","1","1","1","0","0","1","0","0","0","1","0","0","1","1","0","1","1","0","1",9.28586283883477,0
"0","1","0","0","1","1","1","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0",-5.520295586623,1
"0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","1","0","0",-6.35196547756133,1
"0","0","0","1","0","1","0","0","1","1","1","1","0","1","1","0","1","0","1","1","1","0","0","0","1","1","0","0","1","1",-1.18551973382102,0
"1","0","1","0","1","0","1","0","1","1","1","0","0","0","1","1","1","1","1","0","1","0","1","0","0","1","1","1","0","0",27.1594273211742,1
"1","1","1","0","1","0","1","0","1","1","1","1","0","0","1","1","0","0","0","0","1","1","1","0","1","1","0","1","0","0",13.5547742353234,1
"0","1","1","0","1","1","0","1","1","1","0","0","1","1","1","1","1","1","1","0","1","1","0","1","1","0","0","1","0","0",-1.16475510985694,1
"0","1","0","0","1","1","0","1","0","0","0","0","1","1","0","1","1","1","0","0","1","0","1","1","1","0","1","1","1","1",-6.19256984062949,1
"0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","1","1","1","0","0","1",1.53498430148775,0
"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","1",14.5031240440881,1
"1","0","0","1","1","0","1","1","1","1","1","0","0","1","0","1","0","1","1","1","0","0","0","1","1","0","1","1","0","0",20.9927607608381,1
"1","1","0","0","1","1","0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","0","1","0","1","1","1","1","1","1",10.543528796256,1
"1","0","1","1","0","0","1","0","1","1","1","0","1","1","1","1","1","0","1","0","1","0","0","1","1","1","0","0","0","0",19.9728093813484,0
"1","1","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","1","1","0","1","0","1","1","0",10.2196910532956,1
"0","1","1","1","1","0","0","1","0","0","0","1","1","1","0","0","1","1","1","1","0","0","1","0","0","1","0","1","1","1",-4.97617292702906,0
"1","0","1","0","0","1","0","1","0","0","1","1","1","0","1","0","1","0","1","1","1","1","1","0","1","0","1","0","0","0",24.5278562028733,1
"1","0","1","1","1","0","1","1","1","1","1","0","1","0","1","0","1","1","1","0","0","1","0","1","0","0","0","0","0","1",18.4315434329004,0
"1","0","0","1","1","0","0","0","1","1","0","1","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0",20.0328938657844,1
"0","1","0","0","0","1","1","0","1","1","1","0","1","1","0","1","1","1","0","0","1","1","0","1","1","0","1","1","1","1",-10.7793181502975,0
"0","0","0","1","0","1","0","0","1","1","0","1","1","1","0","0","1","0","0","1","1","1","0","0","1","0","0","1","0","1",4.88199158297029,1
"0","0","1","1","1","1","1","0","0","1","0","0","1","0","1","1","0","1","1","0","0","0","1","0","1","1","0","1","1","0",6.53659133726654,0
"1","1","0","0","0","1","1","1","0","1","0","0","0","1","0","1","0","1","1","1","1","0","1","0","0","0","1","1","1","0",10.1808556949787,1
"0","1","1","1","1","0","0","1","1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","1","1","0","0","1","0",-4.33900544261834,0
"0","1","1","0","1","1","0","0","0","0","0","1","1","0","0","0","1","1","0","1","0","1","0","0","0","1","1","0","0","1",-1.59769643816898,1
"0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","1","1","0","0","1","0","1","0","1","1","0","0","1","1","1",4.10481061954667,1
"1","1","1","0","0","1","1","0","0","1","0","0","0","1","0","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0",10.907496665147,0
"0","0","1","1","0","1","1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0",5.28062461314573,0
"0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","1","0","0","0","1","0","0","1","0","1",-5.89430312315542,1
"1","1","0","1","1","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",4.04189764578717,0
"0","0","0","1","1","0","1","1","0","1","0","0","1","1","1","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0",5.03847250952756,1
"1","1","1","1","0","0","0","0","1","0","1","0","1","1","0","1","1","1","0","0","1","0","0","1","0","1","0","0","0","1",12.5948044552425,1
"0","1","1","0","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","1","1","0","1","0","0","1","1","1","1",0.557579942795673,1
"0","0","0","0","1","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","1",-0.0139885212008273,0
"1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0",21.0418779626357,1
"0","1","0","1","0","0","1","0","1","1","1","0","0","0","0","1","1","1","0","0","1","0","1","1","0","1","1","0","0","0",-5.13970501366569,1
"0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","1","0","0","0","1","0","0","0","0","1","0",-5.28129923354645,1
"1","0","1","1","1","1","1","0","0","1","1","0","1","1","0","1","1","1","0","1","0","1","0","1","1","1","1","0","0","1",24.7658340660984,1
"1","1","0","1","1","0","1","1","0","1","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0",4.60533094987633,0
"0","0","0","1","1","1","1","1","0","1","1","0","0","1","1","0","1","1","0","0","1","1","0","1","1","1","0","1","0","0",5.03431598596677,1
"0","0","1","0","0","1","0","1","1","0","1","1","0","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","1",3.73933217610114,0
"1","1","0","1","0","1","0","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","0","1","1","1","0","1","1","0",3.88103888448871,0
"0","0","0","1","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0",4.92143200131214,1
"1","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","1","0","0","1","0","1","1","1","1","0","1","0","0","1",16.2152582873296,0
"0","0","1","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","1","0","1","0","1","0","0","1","0","0",11.3456097132177,1
"1","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","1","1","1","1","0","1","1","0","1","1","1","0","1","0",14.9303271765649,0
"0","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","0",1.40744826245168,1
"0","1","0","0","0","1","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","1","1","1","1","1","0","0","1","0",-6.55661819712322,1
"1","1","1","1","0","0","0","0","1","1","0","0","0","1","1","0","0","1","1","1","1","1","1","0","0","0","0","1","0","0",12.4590630557475,1
"1","1","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0",7.63772329614203,1
"0","1","1","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0",-3.87048677713017,0
"0","1","0","1","1","0","0","0","1","1","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","1","0","1",-3.37035052548688,1
"1","1","1","1","1","0","0","1","0","0","0","1","1","0","0","1","1","0","0","1","1","0","1","1","1","0","0","1","0","1",10.5828029115787,0
"0","1","1","0","1","1","1","1","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","1","1","1","1","0","1","0",-1.29187593477532,1
"0","1","0","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","1","0","0","1","1","1","0","0",-9.81000290792846,0
"0","0","1","0","1","1","1","1","1","1","1","0","1","0","1","1","1","1","0","0","0","1","0","1","1","1","1","0","1","1",8.33246660815814,1
"1","1","1","1","0","1","0","1","1","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","1","1","1","0","0","1",14.0643016072322,1
"1","1","1","1","0","0","0","1","0","1","0","0","1","1","0","0","1","0","0","1","0","1","0","1","1","0","0","1","0","0",13.6018929060514,1
"0","0","1","0","1","1","1","0","0","1","0","0","1","0","0","1","1","0","1","1","1","1","1","0","0","1","1","0","0","1",6.5085681571325,0
"0","0","1","0","1","1","1","1","0","1","0","1","1","1","1","1","0","1","1","1","0","0","0","0","0","1","1","1","1","1",4.85586566826249,0
"1","0","0","0","1","0","1","0","1","1","1","0","1","0","1","0","1","0","1","1","1","0","0","0","1","1","0","0","1","0",19.4810794961724,1
"0","1","1","0","1","1","1","1","1","1","0","0","0","0","1","0","0","1","0","1","1","1","1","0","1","0","1","1","1","0",-0.859243487906692,1
"1","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","0","0",15.7833655613213,0
"1","0","0","1","1","1","1","0","1","1","1","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","1","1","0",20.0303256589714,1
"0","1","1","1","1","0","1","1","0","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0","1","1","0","0","1","0",-4.42724994829135,0
"1","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","1","1","0","1","0","1","0",20.5877884032503,1
"0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","0","1","0","0",-0.961303488127145,0
"0","1","0","0","1","1","0","0","0","1","0","1","1","1","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","1",-8.76770284755349,0
"1","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","1","1","1","0","1","0","1","0","1","1","0","0","1","1",25.097745193125,1
"1","0","1","0","0","0","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","1","1","1","1","1","0","0","0","0",24.8879209896312,1
"0","1","0","0","1","1","0","0","0","0","1","1","1","0","1","1","0","1","0","0","0","0","1","0","1","1","1","1","1","0",-8.41315479678627,0
"0","0","0","1","1","0","1","0","1","1","1","1","0","1","1","0","1","0","1","1","0","0","0","0","1","0","0","1","0","1",5.57916235989024,1
"0","0","1","0","0","0","1","1","1","1","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","0","0","0","1","0",9.95405141407576,1
"1","0","1","0","1","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","1","1","1","1","1",25.7439413589651,1
"0","1","1","1","1","0","1","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1",-6.41599960253792,0
"1","0","1","0","1","0","1","1","1","1","0","1","1","1","1","1","0","1","0","0","0","1","0","1","1","0","0","1","1","0",19.5682307538867,0
"1","0","0","1","1","1","1","1","1","1","1","1","0","1","0","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1",15.2124170907201,0
"1","0","1","0","1","1","1","0","1","1","1","1","0","0","0","0","1","1","0","1","0","1","1","1","1","1","1","0","1","0",20.0667149995232,0
"1","0","1","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0",25.6903480733135,1
"1","1","0","1","1","1","1","1","1","1","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0","0","1","1","1","0",10.7761472935972,1
"0","0","1","0","1","0","0","0","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","1","0","1","0","1","1",10.5542432894371,1
"1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1",16.1570392045392,0
"1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","0",15.3590269286569,1
"1","0","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0",25.8178528079758,1
"0","0","1","0","0","1","0","0","1","1","0","1","1","1","0","1","0","0","1","1","1","1","0","1","0","0","1","1","1","0",4.25257901652138,0
"0","1","0","0","1","0","0","0","0","0","1","1","1","1","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0",-5.82875161681197,1
"0","1","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","1","1","0","1","1","1","1","1","1","1","1","0","1",-5.82606930229828,1
"0","0","1","1","0","0","0","0","1","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","1","0","0","0","1","0",4.68645637831303,0
"1","1","0","1","1","0","0","1","1","0","0","1","1","0","1","0","0","0","1","1","1","1","0","1","1","1","0","1","0","0",8.9718349143606,1
"0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","1","1","0","0","1","1","1","0","1","1","1",4.57335202640153,0
"1","0","0","1","0","0","1","0","1","1","0","1","0","0","0","1","1","0","1","1","0","1","1","1","0","1","1","0","1","1",15.8897301058484,0
"1","0","0","0","1","0","0","0","0","1","1","1","0","1","1","0","1","0","1","0","0","0","1","1","1","1","0","0","1","1",15.7458334449442,0
"1","0","0","1","0","1","0","1","1","0","0","0","0","1","1","1","0","0","1","0","0","1","0","0","0","1","1","0","0","1",14.7235012266929,0
"0","1","0","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0","1","1","1","0","1","1","0","1","1","1","1",-4.87249775977551,1
"0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","0","1","1","0","1","0",10.2857296805278,1
"1","1","0","1","0","0","0","1","1","0","0","1","1","0","1","0","0","1","1","0","0","0","1","1","0","1","0","1","1","0",9.63044859550047,1
"1","1","0","0","0","0","1","1","0","0","0","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","1","1","1",6.20185184655975,0
"0","1","0","1","0","1","0","1","0","1","0","1","0","0","1","1","0","1","0","0","0","1","0","0","1","1","1","1","1","0",-9.94149200088908,0
"1","0","1","0","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","1","1","0","1","0","1","0","0","0","0","1",20.7474654380055,0
"1","1","1","0","1","1","0","0","1","1","0","1","1","0","0","1","0","0","0","0","1","0","0","1","1","1","1","1","0","0",9.69516923748486,0
"0","0","0","1","0","1","1","0","1","0","0","1","0","1","0","0","1","1","0","0","1","0","0","1","1","0","1","0","0","1",5.18490057802385,1
"0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","0","0",-6.40425357196181,1
"0","0","1","0","0","1","1","0","0","1","1","0","1","1","1","0","1","1","0","1","1","0","1","1","1","0","1","1","0","0",10.492050160964,1
