yearAuto,WRKSTAT,MARITAL,DIVORCE,AGE,EDUC,DEGREE,SEX,RACE,RES16,BORN,PARBORN,INCOME,RINCOME,PARTYID,POLVIEWS,treated,outcome
7,1,1,2,3,14,1,2,1,1,1,0,11,5,1,4,1,2
7,1,1,2,5,12,1,1,1,2,1,0,10,10,6,7,1,3
7,1,5,NA,4,9,0,1,1,3,1,0,11,9,2,3,0,2
7,1,5,NA,3,12,1,1,2,1,1,0,4,2,0,3,1,3
7,1,3,NA,3,11,0,2,2,3,1,0,9,9,3,6,1,3
7,7,4,NA,4,12,1,2,2,1,1,0,2,NA,1,4,1,2
7,6,5,NA,2,11,0,2,1,1,1,0,NA,NA,2,4,1,3
7,5,1,1,8,10,1,1,1,2,1,0,10,NA,5,6,0,3
7,4,3,NA,5,8,0,1,1,2,1,0,2,NA,2,4,1,2
7,5,2,1,8,8,0,2,1,2,1,0,9,NA,0,6,0,2
7,8,3,NA,6,7,0,1,2,3,1,0,5,NA,0,5,0,1
7,4,5,NA,4,11,0,2,2,3,1,0,3,3,1,4,0,1
7,5,1,1,9,4,0,1,2,2,1,0,NA,NA,4,4,1,1
7,1,1,2,5,12,1,1,1,2,1,0,12,10,3,4,1,3
7,5,1,1,8,8,0,1,1,2,1,0,NA,NA,2,5,0,1
7,1,1,2,4,20,4,1,1,2,1,0,12,12,3,3,0,2
7,7,1,2,6,16,3,2,1,3,1,0,12,NA,0,7,0,2
7,6,1,2,4,16,2,2,1,2,1,0,11,NA,2,4,1,3
7,1,2,2,6,13,1,2,1,2,1,0,7,7,0,4,0,1
7,4,2,1,5,12,1,2,1,1,1,0,4,NA,3,4,1,2
7,5,2,2,8,16,3,1,1,3,1,0,11,NA,0,4,1,2
7,1,5,NA,5,14,1,2,2,2,1,0,12,12,1,7,1,3
7,5,1,1,7,14,1,2,1,1,1,0,12,NA,1,3,1,3
7,5,1,2,9,2,0,1,1,2,1,0,9,NA,0,6,1,3
7,1,3,NA,5,14,2,2,1,3,1,0,NA,NA,5,4,1,3
7,1,1,1,3,13,1,1,1,2,1,0,11,11,5,2,1,3
7,1,5,NA,5,14,2,1,1,1,1,0,12,12,6,6,1,3
7,1,1,1,5,12,1,1,1,2,1,0,12,10,5,6,0,2
7,8,5,NA,6,7,0,1,1,2,1,0,9,NA,7,6,0,3
7,5,1,2,7,8,0,1,1,2,1,0,12,NA,5,5,0,3
7,4,1,1,5,9,0,2,1,2,1,0,9,5,1,5,0,3
7,1,3,NA,5,12,1,1,1,2,1,0,10,10,2,6,0,3
7,5,1,2,9,4,0,1,1,2,1,0,6,NA,0,7,0,2
7,5,1,2,7,13,1,2,1,3,1,0,NA,NA,1,5,0,2
7,1,1,1,5,14,2,2,1,1,1,0,12,10,0,5,0,2
7,1,1,2,3,12,1,1,2,1,1,0,11,10,3,6,0,3
7,7,1,2,2,10,0,2,1,3,1,0,6,NA,5,4,1,3
7,1,2,1,6,8,0,2,1,6,1,0,11,9,2,5,0,3
7,8,1,1,3,10,0,2,1,3,1,0,8,NA,3,4,1,3
7,1,1,1,5,12,1,2,1,3,1,0,NA,9,3,3,1,3
7,1,1,2,5,18,4,2,1,3,1,0,12,12,1,3,1,1
7,1,1,2,3,16,3,2,1,3,1,0,12,10,4,5,0,2
7,1,2,1,6,14,2,1,1,6,1,0,10,9,2,5,0,1
7,6,5,NA,3,16,3,2,1,4,1,0,NA,NA,2,3,1,1
7,7,2,2,7,12,1,1,1,3,1,0,4,NA,1,3,1,2
7,7,1,2,7,10,0,2,1,1,1,0,8,NA,2,3,1,3
7,1,1,2,5,9,0,2,1,3,1,0,NA,NA,5,2,0,1
7,5,2,2,8,12,1,2,1,3,1,0,NA,NA,2,6,0,1
7,1,1,2,4,18,3,1,1,3,1,0,NA,NA,5,6,1,2
7,1,1,1,4,12,1,1,1,1,1,0,NA,NA,4,6,1,3
7,1,1,2,9,16,3,1,1,3,1,0,12,12,4,6,1,1
7,1,5,NA,4,18,3,2,1,3,1,0,11,11,1,3,0,2
7,1,1,2,3,16,3,2,1,5,1,0,10,10,5,5,1,3
7,8,3,NA,5,7,0,1,1,3,1,0,4,NA,1,3,0,1
7,8,3,NA,6,11,0,1,1,2,1,0,11,NA,3,3,1,2
7,1,3,NA,4,13,1,2,1,1,1,0,9,9,5,4,1,2
7,4,1,2,3,9,0,1,3,3,1,0,10,3,5,7,0,1
7,2,5,NA,3,12,1,2,3,1,1,0,12,4,7,4,1,3
7,1,4,NA,4,12,1,2,2,2,1,0,9,9,2,2,1,2
7,2,1,2,7,2,0,1,3,2,1,0,12,12,1,5,0,1
7,1,1,2,3,12,1,1,3,1,1,0,11,11,2,5,1,2
7,3,5,NA,2,11,0,2,1,1,1,0,12,4,1,6,1,1
7,1,1,2,3,13,1,1,1,3,1,0,12,11,1,6,0,1
7,7,1,2,6,12,1,2,3,2,1,0,3,NA,6,NA,0,1
7,1,3,NA,4,12,1,1,1,2,1,0,11,9,2,6,0,1
7,1,5,NA,7,14,1,1,1,2,1,0,4,4,2,4,1,3
7,1,1,1,5,14,2,1,2,3,1,0,12,12,1,7,1,3
7,5,2,2,9,10,0,2,1,2,1,0,6,NA,0,6,0,2
7,5,2,2,8,8,0,2,1,2,1,0,5,NA,1,4,1,3
7,3,1,2,5,16,4,2,3,2,1,0,12,12,5,7,0,1
7,2,5,NA,3,13,1,2,3,1,1,0,4,2,1,4,0,1
7,8,2,1,6,12,1,2,3,2,1,0,5,NA,6,7,0,1
7,5,2,2,8,0,0,2,3,2,1,0,2,NA,3,NA,1,1
7,5,3,NA,8,13,2,2,1,2,1,0,9,NA,2,4,1,2
7,5,2,2,9,7,0,1,1,2,1,0,9,NA,1,5,1,3
7,1,1,2,5,14,1,1,1,2,1,0,11,11,6,7,0,2
7,1,1,1,4,17,3,2,3,2,1,0,12,12,1,4,0,3
7,1,4,NA,4,13,1,1,2,3,1,0,12,12,0,6,1,3
7,2,2,2,7,6,0,1,2,2,1,0,3,2,0,5,0,1
7,1,3,NA,3,12,1,2,2,3,1,0,6,5,4,4,1,1
7,5,2,2,9,10,0,2,1,2,1,0,NA,NA,5,6,0,2
7,1,1,1,5,7,0,1,2,2,1,0,11,11,1,4,1,3
7,5,3,NA,7,12,1,1,1,2,1,0,9,NA,1,4,1,1
7,5,2,2,9,4,0,2,3,2,1,0,5,NA,0,5,1,3
7,1,1,1,5,12,1,1,1,4,1,0,NA,NA,5,5,1,3
7,4,3,NA,5,11,0,2,1,6,1,0,10,7,1,2,0,1
7,2,1,1,4,15,2,2,1,6,1,1,12,1,2,2,0,1
7,7,1,2,5,13,1,2,1,1,1,0,12,NA,5,2,0,1
7,1,1,2,5,16,3,2,3,1,2,8,10,8,3,5,0,1
7,4,5,NA,2,13,0,1,1,3,1,0,12,6,5,4,0,1
7,5,3,NA,8,12,1,2,1,3,1,8,8,NA,0,NA,0,1
7,1,3,NA,4,14,1,2,1,4,1,0,12,12,3,4,0,1
7,1,1,1,4,12,1,1,1,1,1,0,12,11,1,4,1,3
7,5,2,9,8,7,0,2,1,2,1,0,7,NA,1,NA,0,3
7,1,1,2,6,12,1,1,1,3,1,0,12,12,5,5,1,3
7,1,5,NA,4,16,3,2,1,NA,1,0,12,12,3,4,0,1
7,2,1,1,8,7,0,1,1,3,1,0,11,4,0,2,0,1
7,2,2,1,7,13,1,2,1,1,1,0,12,12,1,2,0,1
7,5,1,2,6,10,0,1,1,2,1,0,4,4,6,4,0,1
7,7,1,2,6,13,1,2,1,3,1,3,12,NA,6,6,0,2
7,5,2,2,8,13,1,2,1,5,1,0,12,NA,1,4,1,3
7,1,1,2,4,16,3,1,1,1,1,0,12,NA,6,6,0,1
7,7,1,2,4,13,1,2,1,3,1,8,11,NA,5,6,1,1
7,3,4,NA,4,14,1,2,1,5,1,0,10,NA,1,2,0,1
7,1,5,NA,2,12,1,2,1,4,1,0,12,7,4,4,1,3
7,1,1,2,5,16,3,1,1,5,1,0,12,12,6,5,1,3
7,1,1,2,4,14,1,2,1,4,1,0,12,12,2,4,1,3
7,1,1,1,5,16,3,1,1,3,1,0,12,12,1,2,0,2
7,2,1,1,6,13,1,2,1,5,1,0,12,1,6,6,0,3
7,5,1,2,9,19,4,1,1,1,2,8,12,9,5,6,0,2
7,2,1,2,5,19,3,1,1,5,1,0,6,NA,1,4,1,3
7,1,1,2,4,14,2,1,1,1,1,0,12,10,3,4,1,2
7,1,3,NA,5,13,1,2,1,2,1,0,10,10,0,5,0,1
7,6,1,2,3,17,1,2,1,3,1,0,11,NA,3,4,1,1
7,1,1,2,4,16,3,1,1,5,1,0,12,12,4,4,0,1
7,8,2,2,5,12,1,1,1,3,1,0,8,NA,1,4,1,2
7,5,2,2,8,7,0,2,1,2,1,0,5,NA,0,2,1,2
7,1,5,NA,3,13,1,1,1,2,1,0,12,3,0,3,0,1
7,7,1,2,3,10,0,2,1,3,1,0,9,NA,1,5,1,2
7,7,1,2,4,14,1,2,1,5,1,0,12,NA,0,6,0,1
7,5,1,2,7,15,1,2,1,1,1,0,12,NA,0,4,1,3
7,7,3,NA,6,14,1,2,1,3,1,0,5,NA,6,6,1,1
7,1,5,NA,4,18,4,2,1,3,1,0,11,11,1,4,0,1
7,1,1,2,6,17,4,1,1,3,1,0,12,12,6,6,0,2
7,5,2,2,8,12,1,2,1,2,1,0,NA,NA,5,3,1,2
7,5,2,2,8,12,1,2,1,3,1,0,12,NA,1,5,1,3
7,7,3,NA,5,9,0,2,1,4,1,0,1,NA,2,2,0,1
7,5,2,2,8,5,0,2,1,2,1,0,4,NA,0,5,1,2
7,1,1,2,4,18,4,2,1,1,1,0,12,12,1,5,1,3
7,2,1,2,4,15,2,1,3,3,1,0,11,10,0,6,0,1
7,1,3,NA,7,16,3,2,1,1,2,8,11,11,1,6,1,1
7,1,5,NA,3,20,4,1,1,6,1,0,12,12,7,5,1,3
7,1,5,NA,5,20,4,1,1,5,1,0,NA,NA,1,4,1,2
7,1,1,1,5,18,4,1,1,5,1,0,12,12,4,4,1,2
7,8,1,2,5,14,1,1,2,4,2,8,9,7,3,NA,0,1
7,8,2,1,6,10,0,2,2,3,2,8,3,NA,5,6,0,1
7,7,3,NA,3,10,0,2,2,6,1,0,6,NA,1,2,0,1
7,4,1,2,4,8,0,1,3,2,2,8,9,9,3,NA,0,1
7,2,4,NA,6,6,0,2,2,1,2,8,7,7,3,4,0,1
7,1,1,1,NA,12,1,2,1,6,1,1,12,12,2,3,1,2
7,1,5,NA,5,16,3,1,1,6,1,0,12,12,1,2,0,1
7,1,5,NA,4,16,3,1,1,5,1,0,12,12,1,2,0,1
7,5,1,2,8,10,0,1,1,6,1,8,NA,NA,0,2,1,3
7,1,1,2,4,16,3,2,1,6,1,0,12,12,5,4,0,1
7,1,1,2,4,16,3,2,1,4,2,8,12,12,5,3,0,2
7,1,1,2,4,18,4,1,1,6,2,8,12,12,5,6,1,3
7,1,5,NA,3,16,3,2,3,6,2,8,NA,NA,6,6,1,3
7,1,1,2,6,12,1,1,1,3,2,8,12,12,5,2,1,2
7,5,2,2,8,12,1,1,1,6,1,0,9,NA,5,3,1,2
7,5,1,2,6,12,1,1,2,6,1,0,12,NA,0,6,1,2
7,1,5,NA,3,15,1,1,2,3,1,8,12,12,0,3,1,2
7,1,1,2,4,16,3,1,1,4,1,0,12,12,0,2,0,1
7,1,1,2,8,12,1,1,1,6,2,8,12,12,5,NA,0,1
7,5,1,2,6,16,3,2,1,4,1,2,12,12,5,2,0,1
7,1,1,2,7,14,2,2,1,2,1,8,12,12,4,4,1,3
7,5,1,2,7,10,0,1,1,6,1,0,12,NA,6,5,0,3
7,1,1,2,6,10,0,1,1,5,1,0,12,12,4,4,0,1
7,7,1,2,4,16,3,2,3,3,2,8,NA,NA,4,4,0,2
7,7,2,2,8,14,1,2,1,6,1,1,12,NA,5,7,1,2
7,1,5,NA,4,16,3,1,1,5,1,2,12,12,4,4,0,2
7,1,5,NA,3,20,4,1,1,3,1,0,12,10,5,4,1,3
7,1,5,NA,3,12,1,2,2,1,1,0,12,10,6,4,1,2
7,1,1,2,4,13,1,1,1,4,1,0,12,12,3,5,1,3
7,6,5,NA,3,13,1,2,1,3,2,8,12,NA,1,3,0,2
7,2,4,NA,4,12,1,2,1,4,1,0,5,1,3,4,0,1
7,1,3,NA,5,12,1,2,3,6,2,8,12,12,2,3,0,1
7,6,5,NA,2,13,1,1,1,5,2,8,12,NA,5,4,0,1
7,7,1,2,4,16,3,2,1,3,1,0,12,NA,7,3,1,2
7,1,1,2,4,20,4,1,1,4,1,0,12,12,1,4,0,1
7,6,5,NA,3,16,3,2,1,5,1,0,12,2,6,5,0,3
7,1,1,2,5,15,1,1,1,5,1,0,12,10,2,2,1,2
7,1,5,NA,4,18,4,1,1,5,1,0,12,12,1,2,1,1
7,1,3,NA,4,18,4,1,1,6,1,2,12,12,6,6,1,3
7,5,1,2,7,12,1,1,1,6,1,0,12,NA,6,5,1,3
7,6,5,NA,2,13,1,1,1,3,1,0,12,5,3,1,0,1
7,5,2,1,7,12,1,1,1,3,1,0,11,NA,5,4,1,2
7,1,1,2,4,16,4,1,1,6,1,0,12,12,3,5,1,3
7,2,5,NA,2,11,0,2,1,3,1,0,12,NA,6,6,1,1
7,7,1,2,5,16,4,2,1,5,1,0,12,NA,1,2,1,2
7,1,2,2,8,12,1,2,1,3,1,0,12,12,5,4,1,3
7,5,2,2,9,19,4,1,1,4,1,8,12,NA,5,6,1,1
7,3,1,2,5,16,3,1,1,4,1,0,12,12,6,6,1,3
7,2,1,2,5,15,4,2,3,4,2,8,12,3,5,5,1,2
7,6,3,NA,6,17,3,2,1,5,1,0,12,NA,1,2,1,3
7,1,1,2,6,14,1,2,1,4,2,8,12,12,5,6,1,3
7,1,1,2,4,16,3,2,3,6,NA,NA,NA,NA,3,2,0,1
7,1,1,2,4,12,0,1,1,2,2,8,12,11,2,4,1,3
7,1,1,2,4,14,1,2,3,6,2,8,12,11,0,4,1,3
7,3,1,2,6,16,3,2,1,4,2,2,12,11,6,4,1,2
7,1,1,2,5,11,0,2,1,5,1,0,12,10,0,5,0,1
7,1,1,2,5,13,1,1,1,5,2,8,12,12,0,3,1,3
7,3,5,NA,4,14,1,1,1,6,2,8,12,12,1,3,0,1
7,1,3,NA,5,15,1,1,1,1,1,0,12,12,2,5,1,3
7,1,1,2,4,14,1,1,1,6,1,0,12,NA,5,5,1,3
7,1,3,NA,6,14,1,2,1,4,2,8,12,12,2,3,1,3
7,1,5,NA,3,17,3,2,1,5,1,0,12,12,0,3,0,1
7,1,1,2,4,16,3,2,1,5,1,0,12,12,1,4,0,1
7,2,3,NA,6,18,4,1,1,3,1,0,5,2,2,4,1,1
7,2,5,NA,4,14,1,2,1,6,1,0,9,9,7,2,0,1
7,1,5,NA,3,10,1,1,3,5,2,8,12,12,1,4,0,1
7,1,1,2,5,14,1,2,1,6,1,0,12,12,0,3,0,1
7,1,1,2,5,12,1,1,1,4,1,0,12,12,3,NA,1,3
7,7,1,1,6,15,2,2,1,5,1,0,12,NA,6,5,0,2
7,1,3,NA,5,14,2,2,1,4,1,0,12,12,5,3,0,1
7,1,1,1,6,12,1,2,1,5,1,0,12,12,1,4,1,1
7,1,1,2,4,16,3,1,1,3,1,0,12,12,6,7,0,3
7,1,5,NA,3,13,1,2,1,4,1,8,12,11,5,2,1,3
7,1,5,NA,4,15,1,1,1,1,2,8,1,NA,4,4,0,1
7,8,3,NA,6,9,0,2,1,1,1,0,7,NA,5,5,1,2
7,2,1,2,3,12,1,2,1,3,1,0,9,9,3,2,0,1
7,7,5,NA,4,11,1,2,1,1,1,0,7,NA,1,5,1,3
7,7,1,1,4,12,1,2,1,3,1,0,12,NA,5,4,1,3
7,7,1,2,7,12,1,2,1,4,1,0,11,NA,3,NA,0,2
7,2,1,2,5,12,1,2,1,5,1,0,12,10,3,4,0,3
7,1,1,2,5,13,1,1,1,3,1,0,12,12,2,4,0,1
7,1,1,2,6,10,0,1,1,2,1,0,12,10,2,6,1,2
7,4,1,2,5,14,2,1,1,5,1,0,12,12,5,5,0,2
7,1,1,2,4,13,1,1,1,5,1,0,12,12,2,3,0,3
7,5,1,2,7,7,0,2,1,1,1,8,11,NA,6,2,0,3
7,1,1,2,3,16,3,2,1,6,1,0,12,12,1,4,0,1
7,5,2,2,8,14,2,2,1,4,1,1,12,NA,2,3,1,2
7,1,3,NA,5,19,4,2,3,6,2,8,12,12,0,2,0,1
7,5,5,NA,7,13,1,2,1,6,1,0,NA,NA,3,6,0,3
7,1,5,NA,3,16,3,2,1,6,1,0,12,12,1,4,0,1
7,2,4,NA,3,11,0,2,2,6,1,0,10,9,0,4,0,1
7,1,4,NA,4,12,1,2,2,6,1,0,12,12,1,2,1,2
7,7,2,1,5,13,1,2,2,6,1,0,9,NA,0,2,1,1
7,1,3,NA,6,14,1,2,2,6,1,0,12,12,0,3,1,2
7,5,1,2,6,12,1,2,1,5,1,1,12,11,4,4,1,3
7,1,3,NA,4,18,4,1,1,5,1,0,12,12,5,5,0,2
7,1,5,NA,3,14,1,1,1,5,1,0,NA,NA,3,4,1,3
7,1,1,1,5,19,4,1,1,4,1,0,10,4,6,5,1,3
7,7,1,2,4,12,1,2,1,5,1,0,11,NA,1,4,1,1
7,7,1,2,4,12,1,2,1,5,1,0,12,NA,3,4,1,1
7,1,1,2,4,13,1,2,1,3,1,0,10,4,5,6,1,1
7,2,5,NA,3,15,1,1,1,5,2,2,10,2,1,5,0,2
7,3,5,NA,4,12,1,1,1,5,1,0,12,12,5,4,1,3
7,1,3,NA,5,12,1,2,2,3,1,0,12,12,7,3,1,1
7,1,3,NA,5,13,1,2,1,3,1,0,12,12,3,2,1,1
7,7,4,NA,3,12,1,2,2,6,1,0,7,NA,0,4,1,1
7,6,1,2,3,15,1,2,1,6,1,0,9,NA,1,4,0,1
7,4,4,NA,5,9,0,1,2,5,1,0,5,NA,3,4,1,1
7,1,3,NA,6,12,1,1,1,2,1,1,12,12,2,4,1,3
7,5,1,2,8,8,0,2,1,2,1,0,9,NA,3,6,0,1
7,7,3,NA,4,12,1,2,1,1,1,0,8,NA,3,3,0,1
7,7,1,2,4,12,1,2,1,4,1,0,10,NA,3,4,1,3
7,1,1,2,5,6,0,1,1,3,1,0,12,12,0,6,0,1
7,7,1,2,3,8,0,2,1,3,1,1,12,NA,3,4,0,1
7,4,1,2,3,11,1,2,1,2,1,0,NA,NA,2,4,0,2
7,1,1,2,4,16,3,1,1,4,1,0,12,12,7,6,1,3
7,1,1,2,6,18,4,1,1,1,1,0,12,12,0,1,1,1
7,4,3,NA,6,16,3,1,1,4,1,0,2,1,0,3,0,1
7,1,3,NA,5,12,1,2,1,5,1,0,11,11,1,2,0,1
7,1,1,2,5,16,3,1,3,5,2,8,12,12,3,2,0,2
7,5,1,2,8,14,1,2,1,3,1,0,12,NA,1,4,0,2
7,1,3,NA,6,16,3,2,1,6,1,8,12,12,2,4,0,1
7,2,5,NA,7,16,3,2,1,2,1,0,12,12,6,6,0,1
7,1,1,2,4,12,1,2,1,2,1,0,12,11,0,5,1,3
7,1,3,NA,5,12,1,2,1,6,1,0,12,11,5,5,0,1
7,2,3,NA,4,12,1,2,1,3,1,0,9,9,4,4,0,1
7,4,1,2,3,11,0,1,1,2,1,2,12,10,3,4,0,1
7,5,1,1,8,12,1,2,1,3,1,0,12,NA,1,4,0,1
7,1,1,2,4,9,0,2,1,6,1,0,12,10,0,5,1,3
7,3,1,1,3,14,1,2,2,5,1,0,12,10,0,3,0,1
7,1,3,NA,5,15,1,1,2,6,2,8,8,8,3,4,1,2
7,1,4,NA,4,14,2,2,2,6,1,0,11,11,0,1,0,1
7,7,5,NA,3,12,1,2,2,5,1,0,10,10,1,6,0,1
7,1,5,NA,4,16,3,2,1,3,1,0,12,12,0,1,1,2
7,1,1,1,5,19,4,2,1,3,1,0,12,12,5,6,1,3
7,1,1,2,4,17,4,1,1,5,1,0,12,11,1,4,1,2
7,7,1,2,7,12,1,2,1,5,1,0,12,NA,6,6,1,3
7,7,1,2,5,14,1,2,1,5,2,0,12,NA,4,4,0,1
7,1,1,1,6,10,0,2,2,3,1,0,12,12,0,6,0,1
7,5,2,1,9,5,0,2,2,3,1,0,6,NA,0,2,1,3
7,8,5,NA,7,11,0,1,2,6,1,0,4,NA,1,1,0,1
7,1,4,NA,4,10,0,2,2,6,1,0,12,12,5,4,0,1
7,1,1,2,4,15,1,1,2,6,1,0,12,11,0,4,1,3
7,1,2,2,5,11,1,2,2,1,1,0,12,12,0,5,0,1
7,1,5,NA,3,12,1,1,1,6,1,0,11,11,4,5,0,1
7,1,1,2,5,19,4,1,1,5,1,8,12,12,5,5,0,2
7,1,1,2,3,18,4,1,1,2,1,0,12,12,6,5,0,2
7,2,1,2,7,16,3,2,1,6,1,8,12,NA,6,7,1,2
7,1,1,2,4,19,4,1,1,1,1,0,12,12,5,5,0,1
7,3,2,1,6,12,1,2,1,4,1,0,12,12,5,6,1,3
7,1,5,NA,4,12,1,2,1,6,1,NA,11,11,2,4,1,2
7,5,1,2,7,12,1,1,2,3,1,0,10,NA,0,3,0,1
7,3,3,NA,5,14,1,2,2,6,1,0,5,5,0,1,0,1
7,5,1,2,7,5,0,1,2,2,1,0,7,NA,0,NA,1,3
7,4,5,NA,3,12,1,2,2,6,1,0,NA,2,2,5,0,1
7,1,3,NA,5,11,1,2,2,6,1,0,10,10,0,3,0,3
7,1,1,2,4,12,1,1,1,6,1,0,12,NA,5,6,1,3
7,5,2,2,8,13,1,1,1,1,1,0,12,NA,4,4,1,3
7,2,1,1,4,12,1,2,1,3,1,0,12,2,3,4,0,2
7,1,1,2,4,19,4,2,2,4,1,0,12,12,0,3,1,1
7,2,3,NA,5,13,1,2,2,6,1,0,2,2,2,6,0,2
7,1,5,NA,3,14,2,2,2,4,1,0,12,12,0,4,0,1
7,1,1,2,3,18,2,1,2,4,1,0,12,12,0,2,0,1
7,5,2,2,7,9,0,2,2,3,1,0,7,7,1,5,1,2
7,2,1,2,3,12,1,2,1,3,1,0,12,6,3,3,0,1
7,1,5,NA,3,13,1,2,2,3,1,0,12,12,1,4,0,1
7,5,3,NA,7,13,1,2,1,3,1,0,9,NA,3,5,1,3
7,1,1,2,4,14,1,1,1,5,1,0,12,12,6,5,0,1
7,7,1,2,5,18,4,2,2,4,2,8,12,10,0,2,1,1
7,1,5,NA,4,16,3,2,2,6,1,0,12,12,5,3,1,3
7,1,3,NA,5,16,3,2,1,4,1,0,11,11,2,2,1,3
7,1,4,NA,5,14,2,1,1,6,1,0,12,12,1,5,1,3
7,1,1,2,3,12,1,2,1,1,1,0,12,9,1,4,0,1
7,1,5,NA,3,17,3,1,1,5,1,0,9,9,5,5,0,3
7,1,5,NA,4,18,3,2,1,3,1,0,12,12,2,2,0,2
7,1,1,2,4,12,1,2,1,4,1,0,11,6,3,4,0,1
7,7,3,NA,7,12,1,2,2,3,1,0,NA,NA,0,7,1,2
7,1,3,NA,4,13,1,2,1,6,1,0,11,11,5,4,1,3
7,5,1,2,8,20,4,1,1,3,1,0,12,NA,1,6,1,1
7,1,1,2,4,19,3,1,1,5,1,0,12,12,4,4,0,2
7,1,1,2,4,17,4,1,1,5,1,0,NA,NA,4,5,0,2
7,1,1,2,4,13,1,2,1,6,1,0,12,9,6,6,0,2
7,5,2,2,8,15,2,2,1,4,1,1,3,NA,6,5,0,1
7,1,4,NA,4,14,1,2,1,3,1,0,11,10,1,2,0,1
7,1,1,2,7,16,3,1,1,5,1,0,12,12,4,2,1,2
7,1,1,2,6,16,3,1,1,5,1,0,12,12,1,4,1,2
7,1,1,2,6,16,3,2,3,4,2,8,NA,NA,1,6,1,3
7,1,1,1,4,18,3,2,1,6,2,8,NA,10,4,NA,0,1
7,7,1,2,4,14,2,2,1,3,1,0,12,NA,4,4,0,1
7,4,1,2,5,16,3,1,1,3,1,0,12,12,2,2,1,3
7,1,1,2,3,16,3,1,1,4,1,0,12,10,4,4,0,1
7,1,1,2,5,20,4,1,1,5,1,0,12,12,0,2,0,2
7,1,1,1,5,14,1,2,1,4,1,8,12,12,1,2,0,1
7,7,1,2,4,17,3,2,1,2,1,0,12,NA,1,3,0,2
7,2,1,2,5,16,3,2,1,5,1,0,12,9,4,4,0,1
7,1,1,2,4,15,2,2,1,6,1,0,12,3,3,4,0,2
7,5,1,1,7,20,4,1,1,6,1,2,12,NA,6,6,1,3
7,3,1,1,4,13,1,2,1,6,1,0,12,2,1,2,1,3
7,2,1,2,5,13,1,2,1,4,1,0,12,12,6,6,0,3
7,1,1,2,6,14,1,1,1,6,1,0,12,12,5,6,1,3
7,1,5,NA,3,16,3,2,1,5,1,0,12,5,2,3,1,1
7,1,1,2,3,16,3,2,1,6,1,8,12,12,4,5,1,3
7,6,5,NA,2,11,0,2,1,5,1,0,12,NA,5,5,0,1
7,2,5,NA,4,11,0,1,2,6,1,0,9,6,1,4,1,3
7,2,1,1,5,14,1,2,1,5,1,0,12,NA,2,6,1,3
7,5,2,2,7,11,1,2,1,2,1,0,NA,NA,3,NA,1,3
7,1,1,2,7,12,1,2,2,2,1,0,12,8,0,6,1,3
7,5,1,2,8,12,1,2,2,2,1,0,9,9,0,6,0,2
7,1,1,2,5,12,1,1,2,2,1,0,11,10,1,4,1,3
7,1,1,2,3,16,3,2,1,4,1,8,12,12,5,5,1,2
7,5,1,2,7,19,4,1,1,6,1,2,12,NA,6,6,0,1
7,2,1,2,4,13,1,2,1,6,1,0,12,2,3,4,1,3
7,1,1,1,6,10,1,1,1,3,1,2,12,12,3,4,0,2
7,1,5,NA,3,16,3,2,1,6,1,0,12,10,1,4,0,2
7,1,1,2,3,13,1,2,1,4,1,0,12,10,2,3,0,1
7,5,1,1,9,8,0,2,1,4,1,0,9,NA,6,4,0,3
7,1,5,NA,4,12,1,1,1,5,1,0,9,9,1,2,1,3
7,7,1,2,4,12,1,2,1,1,1,0,11,3,5,5,1,3
7,1,1,2,4,13,1,1,1,3,1,0,12,11,5,4,0,1
7,1,1,1,3,13,1,1,1,3,1,0,9,9,4,4,0,2
7,1,1,2,4,14,1,1,1,3,1,0,11,11,3,5,0,2
7,1,1,1,5,14,1,1,1,5,1,0,12,12,3,5,0,1
7,2,5,NA,3,16,1,2,1,5,1,0,12,4,4,3,0,1
7,1,5,NA,3,13,1,2,1,6,1,0,11,11,3,4,0,1
7,2,5,NA,3,15,1,1,1,4,2,0,9,NA,2,4,0,1
7,1,5,NA,3,14,1,2,2,6,1,0,12,12,0,5,1,3
7,1,1,2,4,16,3,1,1,1,1,0,12,12,2,3,1,1
7,1,3,NA,5,13,1,1,1,4,1,0,12,12,3,6,1,3
7,2,5,NA,3,11,1,1,1,4,1,0,12,9,6,6,1,3
7,1,1,2,4,15,2,2,1,1,1,0,12,12,4,5,0,1
7,5,1,2,8,14,1,1,1,2,1,0,NA,NA,6,6,1,1
7,7,1,2,3,9,0,2,1,4,1,0,9,NA,0,1,1,1
7,1,1,2,6,12,1,1,1,3,1,0,12,11,5,4,1,3
7,1,4,NA,5,12,1,2,2,6,1,0,12,9,2,5,1,2
7,7,1,2,4,11,0,2,1,6,2,8,7,NA,2,5,0,1
7,1,1,2,3,14,1,1,1,5,1,0,12,10,5,7,1,3
7,1,1,2,4,20,4,1,1,3,2,8,12,12,3,2,0,1
7,7,1,2,3,12,1,2,1,1,1,0,NA,1,3,4,0,1
7,1,1,2,4,16,3,2,3,4,2,8,12,10,1,3,0,1
7,1,1,2,4,14,1,2,2,4,1,0,12,NA,1,4,0,1
7,1,1,2,5,18,4,2,1,6,1,0,12,12,2,3,1,2
7,1,1,1,5,16,4,2,1,6,1,0,12,12,2,3,0,2
7,1,3,NA,5,15,1,1,1,6,1,0,12,12,1,3,1,3
